3773	0	0
3778	0	0
3854	0	0
3932	0	0
3726	0	0
3678	0	0
3902	0	0
3915	0	0
4090	0	0
3951	0	0
4008	0	0
4027.5	0	0
4151.5	0	0
4310	0	0
4405	0	0
4407	0	0
4563	0	0
4606	0	0
4624	0	0
4554	0	0
4.572	0	0
4631	0	0
4746	0	0
4668	0	0
4877	0	0
5105	0	0
4897	0	0
4885	0	0
4929	0	0
5046	0	0
4905	0	0
5215	0	0
5318	0	0
5438	0	0
5746.5	0	0
6208	0	0
6872	0	0
7.225	0	0
7771	0	0
8634	0	0
7644	0	0
8.300	0	0
7975	0	0
7312	0	0
7109	0	0
6899	0	0
7.500	0	0
7839	0	0
8197	0	0
7112	0	0
7736	0	0
7905	0	0
7616	0	0
7519	0	0
7569	0	0
7607	0	0
7833	0	0
7281	0	0
7601	0	0
7568	0	0
7494	0	0
7508	0	0
7584	0	0
7478	0	0
7325	0	0
6899.5	0	0
6765	0	0
7122	0	0
6968	0	0
6851.5	0	0
6625.5	0	0
6310	0	0
6308	0	0
5593	0	0
5891	0	0
5565	0	0
5774	0	0
5306	0	0
5540	0	0
5784	0	0
6276	0	0
6003	0	0
6120	0	0
6670	0	0
6680	0	0
6916	0	0
7392	0	0
7753	0	0
8.039	0	0
7694	0	0
8225	0	0
7955	0	0
7336	0	0
7270	0	0
7540	0	0
7220	0	0
7540	0	0
7500	0	0
7678	0	0
7954	0	0
7937	0	0
8206	0	0
7866	0	0
7950	0	0
7592	0	0
6850	0	0
7343	0	0
7536	0	0
7239	0	0
7613.5	0	0
7929	0	0
8087	0	0
8269	0	0
8112.5	0	0
7901.5	0	0
7905.5	0	0
7438	0	0
7000.5	0	0
7002	0	0
6677.5	0	0
6960.5	0	0
6858	0	0
6491	0	0
6630	0	0
6800	0	0
6873.5	0	0
7281	0	0
7171	0	0
7036	0	0
7345	0	0
7736	0	0
7751.5	0	0
8374.5	0	0
8502	0	0
8648	0	0
8484	0	0
8103	0	0
8636	0	0
8809	0	0
8793	0	0
8664	0	0
8698.5	0	0
8390	0	0
8217	0	0
8566	0	0
8278	0	0
8001	0	0
8129	0	0
8156	0	0
8600	0	0
8706	0	0
8650.5	0	0
8450.5	0	0
8314	0	0
8184	0	0
8073	0	0
7523	0	0
7439	0	0
7973	0	0
7552	0	0
6929	0	0
7169.5	0	0
7085	0	0
6811.5	0	0
6085	0	0
4869.5	0	0
4868.5	0	0
3784	0	0
4101	0	0
3731.5	0	0
3780.25	0	0
3506	0	0
3666	0	0
3024	0	0
3286	0	0
2896.5	0	0
2835	0	0
3199.5	0	0
3367.5	0	0
3323	0	0
3216.75	0	0
3193.5	0	0
3507	0	0
3392	0	0
3115.25	0	0
3421.5	0	0
3696	0	0
3640.5	0	0
3919	0	0
4009.75	0	0
4274.75	0	0
4369.25	0	0
4816.5	0	0
4484	0	0
4433.25	0	0
4667	0	0
4447	0	0
4452	0	0
4815.75	0	0
4960	0	0
5212	0	0
5008.75	0	0
5020.5	0	0
4966.25	0	0
4857	0	0
5312.5	0	0
5518	0	0
5719.5	0	0
6141	0	0
6251	0	0
6270.5	0	0
6464	0	0
6263.75	0	0
6235.25	0	0
6149.25	0	0
5975	0	0
5967.5	0	0
6216	0	0
6210.5	0	0
6625.75	0	0
6455.25	0	0
6469.25	0	0
6500.75	0	0
6819.75	0	0
6825	0	0
7005	0	0
6796	0	0
6797.5	0	0
7035.5	0	0
7342	0	0
7434	0	0
7402.75	0	0
7367.5	0	0
6723.25	0	0
6259	0	0
6796.25	0	0
7405.75	0	0
7166.5	0	0
7514	0	0
7412	0	0
7397.5	0	0
7479.25	0	0
7855	0	0
7893.5	0	0
7728	0	0
7714	0	0
7396.5	0	0
6911.25	0	0
6894	0	0
6823	0	0
6911.25	0	0
6249	0	0
6456	0	0
6408	0	0
6742.75	0	0
6380	0	0
6741.25	0	0
6468.75	0	0
7008	0	0
7273.5	0	0
7344.75	0	0
7132.25	0	0
7236.5	0	0
7447.25	0	0
7633.25	0	0
7471.75	0	0
7711	0	0
7946	0	0
8088	0	0
8304	0	0
8381	0	0
8320	0	0
8186.75	0	0
8652.5	0	0
8628	0	0
8427	0	0
8287	0	0
8767	0	0
9033	0	0
9111	0	0
9397	0	0
9650	0	0
9433	0	0
9661.75	0	0
9459.5	0	0
9544.5	0	0
10064	0	0
9975.25	0	0
9867	0	0
9766	0	0
9886.5	0	0
9172	0	0
9512.5	0	0
9672.5	0	0
9343.25	0	0
9855.5	0	0
9384.25	0	0
9681.5	0	0
9296	0	0
8808	0	0
8769.75	0	0
9049.75	0	0
9188.25	0	0
9087.75	0	0
8923.5	0	0
9087	0	0
9036	0	0
9429.25	0	0
9644	0	0
9651.25	0	0
9654.5	0	0
9811.25	0	0
9016.5	0	0
8845.25	0	0
8804.5	0	0
9061.75	0	0
9056.75	0	0
8799.75	0	0
8671.25	0	0
7343	0	0
6998	0	0
7349.5	0	0
7532.5	0	0
7136.5	0	0
8169.5	0	0
7852.25	0	0
7620.5	0	0
7500.75	0	0
7206	0	0
7862.75	0	0
7792.5	0	0
7328.75	0	0
7631.5	0	0
7590	0	0
7569.25	0	0
7991	0	0
8207	0	0
8511.25	0	0
8539	0	0
8460.75	0	0
8169	0	0
8553	0	0
8577.25	0	0
8502	0	0
8531	0	0
8407.5	0	0
8474.5	0	0
8382	0	0
8045.75	0	0
8240	0	0
8564	0	0
8253.5	0	0
8103	0	0
7702	0	0
7671	0	0
7373	0	0
7283	0	0
7498.75	0	0
7317	0	0
7691.75	0	0
7534.5	0	0
7709	0	0
7543	0	0
7557	0	0
7440.75	0	0
7483.75	0	0
7532.5	0	0
7627.75	0	0
7606.25	0	0
7958.75	0	0
8.362	0	0
8277	0	0
8211.5	0	0
8295	0	0
8131.75	0	0
8010	0	0
7819.75	0	0
7661.75	0	0
7568	0	0
7595.75	0	0
7761.5	0	0
7978.75	0	0
8012.25	0	0
8043.75	0	0
7807.5	0	0
7866.5	0	0
8055	0	0
8017	0	0
8035.75	0	0
7997.75	0	0
8254.5	0	0
8259.5	0	0
8172	0	0
7773.25	0	0
7673	0	0
7710.5	0	0
7724.5	0	0
7621.75	0	0
7509.75	0	0
7377	0	0
7.375	0	0
6961	0	0
6998	0	0
7243.75	0	0
7355.5	0	0
7274.5	0	0
7269.75	0	0
7280.75	0	0
7198	0	0
7056.25	0	0
6785	0	0
6731	0	0
6782.5	0	0
6939.75	0	0
6908.5	0	0
6848	0	0
6990.25	0	0
7253.25	0	0
7371.75	0	0
7333	0	0
7077.5	0	0
7131.25	0	0
7010.5	0	0
7256.5	0	0
7286	0	0
7231.5	0	0
7177.25	0	0
7221.75	0	0
7178.75	0	0
7236.5	0	0
7166.25	0	0
7000.25	0	0
7098	0	0
7054.25	0	0
7119.75	0	0
7276.5	0	0
7248.5	0	0
7395.75	0	0
7330.5	0	0
7329.75	0	0
7373	0	0
7211	0	0
7096	0	0
7189.5	0	0
7180.5	0	0
7211	0	0
7080	0	0
6805	0	0
6492.5	0	0
6489.25	0	0
6685.5	0	0
6619	0	0
6664.5	0	0
6662.5	0	0
6783	0	0
6755.5	0	0
6795.5	0	0
6923.5	0	0
7021	0	0
6919	0	0
6696	0	0
6679.5	0	0
6840.5	0	0
6976	0	0
7161	0	0
7173.5	0	0
6987	0	0
7137	0	0
7088.5	0	0
7010.75	0	0
6891	0	0
7098	0	0
7008.5	0	0
6991.75	0	0
6866	0	0
6883.25	0	0
6766.5	0	0
6682	0	0
6703	0	0
6689	0	0
6762	0	0
6761.5	0	0
6790	0	0
6777.5	0	0
6785	0	0
6412	0	0
6515	0	0
6542.25	0	0
6452.5	0	0
6361	0	0
6321	0	0
6166.5	0	0
5768	0	0
5549	0	0
5541	0	0
5670	0	0
5754	0	0
5708	0	0
5924	0	0
5765.5	0	0
5882	0	0
6073.5	0	0
6078.5	0	0
6003.25	0	0
6056	0	0
6069	0	0
6031	0	0
6411.5	0	0
6391.5	0	0
6414.75	0	0
6156	0	0
6005.25	0	0
5927	0	0
5892.5	0	0
5642	0	0
5745	0	0
5744	0	0
