1227.5	0	0
1227.5	0	0
1210	0	0
1204.75	0	0
1208.5	0	0
1206.25	0	0
1194.25	0	0
1182.75	0	0
1193.85	0	0
1193.65	0	0
1195.4	0	0
1186	0	0
1186.25	0	0
1198.5	0	0
1186.5	0	0
1183	0	0
1169	0	0
1137	0	0
1128.5	0	0
1133.5	0	0
1131.25	0	0
1118.75	0	0
1104	0	0
1086.95	0	0
1101.75	0	0
1089.25	0	0
1083.5	0	0
1083	0	0
1086.5	0	0
1095.5	0	0
1102	0	0
1084.25	0	0
1076	0	0
1088.25	0	0
1096	0	0
1095.75	0	0
1078.75	0	0
1088.5	0	0
1093.25	0	0
1098.5	0	0
1093.75	0	0
1053	0	0
1068.55	0	0
1119.25	0	0
1117.75	0	0
1118	0	0
1126	0	0
1131.5	0	0
1127	0	0
1143.9	0	0
1131.15	0	0
1118.5	0	0
1124.25	0	0
1119.25	0	0
1125.75	0	0
1137	0	0
1126.5	0	0
1130.5	0	0
1115	0	0
1108.5	0	0
1105.6	0	0
1091	0	0
1097	0	0
1087.75	0	0
1092.25	0	0
1105.4	0	0
1097.3	0	0
1079.5	0	0
1087	0	0
1084.5	0	0
1102	0	0
1140.75	0	0
1140	0	0
1133	0	0
1137	0	0
1112.75	0	0
1125.5	0	0
1133.75	0	0
1146	0	0
1159.75	0	0
1159.75	0	0
1159.75	0	0
1164	0	0
1166	0	0
1161.5	0	0
1160.25	0	0
1160.25	0	0
1162.5	0	0
1134.75	0	0
1149.25	0	0
1152	0	0
1137.5	0	0
1140.75	0	0
1151.5	0	0
1145.9	0	0
1161.95	0	0
1168.5	0	0
1184.25	0	0
1168	0	0
1162.25	0	0
1160	0	0
1161	0	0
1165.5	0	0
1168.25	0	0
1158.25	0	0
1149	0	0
1149	0	0
1125	0	0
1119	0	0
1113.25	0	0
1106.5	0	0
1098.25	0	0
1097	0	0
1079.25	0	0
1096.75	0	0
1100	0	0
1084.5	0	0
1100.5	0	0
1108.25	0	0
1107.8	0	0
1130.4	0	0
1137.5	0	0
1125.5	0	0
1120.75	0	0
1131.5	0	0
1120.25	0	0
1137.25	0	0
1138	0	0
1142.25	0	0
1140.75	0	0
1139.5	0	0
1133.5	0	0
1128.5	0	0
1129.25	0	0
1120	0	0
1122	0	0
1114	0	0
1126	0	0
1128.75	0	0
1122.5	0	0
1121.05	0	0
1125.75	0	0
1124.5	0	0
1145	0	0
1151.25	0	0
1147.75	0	0
1150.75	0	0
1151	0	0
1144.75	0	0
1152.5	0	0
1161	0	0
1154	0	0
1161.25	0	0
1154	0	0
1145	0	0
1144.5	0	0
1148	0	0
1144	0	0
1137	0	0
1153	0	0
1162.75	0	0
1186	0	0
1194	0	0
1183	0	0
1186	0	0
1183	0	0
1187.5	0	0
1196.5	0	0
1181	0	0
1185	0	0
1180.25	0	0
1180.25	0	0
1196.5	0	0
1191	0	0
1189	0	0
1205.25	0	0
1225	0	0
1219	0	0
1216.5	0	0
1223.5	0	0
1248	0	0
1241	0	0
1264.25	0	0
1249	0	0
1245.4	0	0
1220.1	0	0
1230	0	0
1203	0	0
1214	0	0
1234.5	0	0
1223	0	0
1235	0	0
1205.5	0	0
1194	0	0
1177	0	0
1182	0	0
1164	0	0
1151.75	0	0
1139.25	0	0
1151	0	0
1139	0	0
1099.25	0	0
1099	0	0
1102.25	0	0
1097.5	0	0
1103.4	0	0
1074	0	0
1060.5	0	0
1059.5	0	0
1062	0	0
1064.25	0	0
1068	0	0
1076.5	0	0
1060.25	0	0
1048.5	0	0
1052.75	0	0
1067	0	0
1075.5	0	0
1087	0	0
1089.25	0	0
1081.1	0	0
1078.5	0	0
1073.5	0	0
1086.25	0	0
1068.59	0	0
1055.42	0	0
1049.5	0	0
1052.75	0	0
1050.5	0	0
1052.25	0	0
1044	0	0
1040.5	0	0
1038	0	0
1035.25	0	0
1041.75	0	0
1056.75	0	0
1051	0	0
1056	0	0
1052.25	0	0
1050.5	0	0
1051	0	0
1045.75	0	0
1053.5	0	0
1054.5	0	0
1075.5	0	0
1095.5	0	0
1096.25	0	0
1083.5	0	0
1082.25	0	0
1085.5	0	0
1074.45	0	0
1064	0	0
1066	0	0
1038.5	0	0
1042.5	0	0
1045.9	0	0
1045.9	0	0
1045.9	0	0
1028	0	0
1032.5	0	0
1025.5	0	0
1025.5	0	0
1011.5	0	0
1012	0	0
1015	0	0
1011	0	0
1028.5	0	0
1023	0	0
1023.65	0	0
1031.75	0	0
1044.95	0	0
1040.5	0	0
1030.75	0	0
1026.75	0	0
1031.75	0	0
1037.25	0	0
1048.75	0	0
1045	0	0
1033	0	0
1042.5	0	0
1045.5	0	0
1046.25	0	0
1050	0	0
1039.75	0	0
1033	0	0
1038	0	0
1028	0	0
1037.5	0	0
1024	0	0
1038	0	0
1021.25	0	0
1015.5	0	0
1011	0	0
1015.25	0	0
1021.25	0	0
1013.75	0	0
1014.25	0	0
1013	0	0
1008.25	0	0
1009.5	0	0
1014.5	0	0
1024.5	0	0
1021	0	0
1029.75	0	0
1037.5	0	0
1033	0	0
1035	0	0
1036.25	0	0
1020.25	0	0
1012	0	0
1012	0	0
1004.5	0	0
999.5	0	0
996.5	0	0
1000.25	0	0
1001.95	0	0
1010.5	0	0
997	0	0
997	0	0
999	0	0
998.5	0	0
991	0	0
989.75	0	0
986.5	0	0
988	0	0
977.5	0	0
967.5	0	0
974	0	0
982.75	0	0
987	0	0
974.25	0	0
971	0	0
971	0	0
974.7	0	0
978	0	0
978	0	0
978	0	0
967.25	0	0
971	0	0
965	0	0
967.25	0	0
959.25	0	0
960.5	0	0
967	0	0
966.75	0	0
958	0	0
952	0	0
957.5	0	0
959.75	0	0
959.75	0	0
949.25	0	0
949.25	0	0
940.75	0	0
946.25	0	0
942.15	0	0
944.95	0	0
933	0	0
931.25	0	0
935	0	0
944.5	0	0
945	0	0
939.25	0	0
931.75	0	0
931.5	0	0
932.75	0	0
921.5	0	0
921.5	0	0
916.75	0	0
921	0	0
913	0	0
911.5	0	0
906	0	0
913.75	0	0
915	0	0
902	0	0
903.75	0	0
901.25	0	0
893.25	0	0
899.9	0	0
908.55	0	0
906	0	0
899	0	0
897.5	0	0
890.5	0	0
885.75	0	0
887.75	0	0
884.25	0	0
886.5	0	0
894.5	0	0
875.5	0	0
875	0	0
874	0	0
863	0	0
866	0	0
864.5	0	0
865	0	0
860.8	0	0
859.35	0	0
862.4	0	0
855.65	0	0
849.7	0	0
839.5	0	0
848.5	0	0
850.35	0	0
846.5	0	0
850.5	0	0
846.75	0	0
852.25	0	0
844.5	0	0
844.75	0	0
845.06	0	0
843	0	0
840.5	0	0
832	0	0
842.75	0	0
840.1	0	0
829.9	0	0
822	0	0
821.75	0	0
824	0	0
825	0	0
812.25	0	0
832.5	0	0
830.75	0	0
832	0	0
857	0	0
843.75	0	0
814.5	0	0
826.25	0	0
835.25	0	0
836.5	0	0
836.5	0	0
836.5	0	0
824.75	0	0
821.5	0	0
825.5	0	0
818.5	0	0
826	0	0
822	0	0
814.75	0	0
807	0	0
808	0	0
819.3	0	0
810.45	0	0
809	0	0
814.5	0	0
804.5	0	0
805.75	0	0
788	0	0
778.5	0	0
774	0	0
770	0	0
779	0	0
779.5	0	0
786	0	0
777.25	0	0
775.25	0	0
773.1	0	0
771	0	0
767.5	0	0
771.5	0	0
773.25	0	0
770.5	0	0
763.5	0	0
767.75	0	0
778.75	0	0
