1227.5	0	0
1097.3	0	0
1133.5	0	0
1164	0	0
1025.5	0	0
967.5	0	0
874	0	0
775.25	0	0
771.5	0	0
823.25	0	0
806	0	0
744.25	0	0
753.75	0	0
765.25	0	0
788	0	0
828.5	0	0
1003.75	0	0
1122.5	0	0
967.25	0	0
1090	0	0
1253.5	0	0
1324.5	0	0
1180	0	0
1405.25	0	0
1900.5	0	0
2742.5	0	0
3220	0	0
3350.5	0	0
4290	0	0
3142	0	0
3454	0	0
3107	0	0
2353.5	0	0
2297	0	0
1900	0	0
1648	0	0
1180.25	0	0
1284.25	0	0
1568	0	0
1886	0	0
2529	0	0
2372.75	0	0
1708.5	0	0
2200.5	0	0
2444	0	0
2380.75	0	0
2342	0	0
1869.75	0	0
1827.25	0	0
2003.25	0	0
1873	0	0
2074.25	0	0
2049.5	0	0
1864.5	0	0
1858	0	0
1840	0	0
2053	0	0
1962.25	0	0
2179.5	0	0
2261.5	0	0
2167	0	0
