1976.25	0	0
1934.5	0	0
1948	0	0
1895	0	0
1824.75	0	0
1875.75	0	0
1863.25	0	0
1877.5	0	0
1872.75	0	0
1862	0	0
1825.5	0	0
1841.25	0	0
1821.25	0	0
1890	0	0
1883.75	0	0
2010	0	0
2200	0	0
2107.5	0	0
2084.75	0	0
2085	0	0
1968.5	0	0
1946.25	0	0
1895.75	0	0
1899.5	0	0
1901.5	0	0
1930.25	0	0
1969.5	0	0
2094	0	0
2086.75	0	0
2138.25	0	0
2048.25	0	0
2030.75	0	0
2027.25	0	0
2063	0	0
2006.5	0	0
2011	0	0
2087.75	0	0
2080.25	0	0
2127.25	0	0
2004.75	0	0
1932	0	0
1923.25	0	0
1923	0	0
1914.5	0	0
1875.25	0	0
1850.5	0	0
1818.75	0	0
1859.75	0	0
1845	0	0
1847	0	0
1843.25	0	0
1820	0	0
1805.5	0	0
1877.75	0	0
1903.25	0	0
1810	0	0
1746	0	0
1729.75	0	0
1723.75	0	0
1802.5	0	0
1781.5	0	0
1750	0	0
1766.75	0	0
1826	0	0
1898.5	0	0
1847	0	0
1766	0	0
1777	0	0
1744.5	0	0
1754.5	0	0
1794.25	0	0
1799.75	0	0
1836	0	0
1802.25	0	0
1836.5	0	0
1799.25	0	0
1771.25	0	0
1745.25	0	0
1737.75	0	0
1710	0	0
1734.75	0	0
1755.25	0	0
1740	0	0
1764	0	0
1727.25	0	0
1721.75	0	0
1780	0	0
1718.5	0	0
1663.25	0	0
1677.25	0	0
1702.5	0	0
1727.5	0	0
1711	0	0
1723.5	0	0
1697.5	0	0
1681.5	0	0
1716	0	0
1785.75	0	0
1848	0	0
1829.5	0	0
1814.25	0	0
1742.5	0	0
1718	0	0
1728.25	0	0
1776	0	0
1806.5	0	0
1856.75	0	0
1803.75	0	0
1847.75	0	0
1849.75	0	0
1893.25	0	0
1920	0	0
1964.5	0	0
1980	0	0
1962.5	0	0
2019.75	0	0
1993	0	0
2058	0	0
2086.5	0	0
2066	0	0
1992.5	0	0
1941.75	0	0
1913.5	0	0
1885.25	0	0
1901.75	0	0
1955.5	0	0
1959.5	0	0
2057	0	0
2059.75	0	0
2029	0	0
2064.75	0	0
2030.5	0	0
1977.75	0	0
1913	0	0
1880.75	0	0
1833.5	0	0
1805.25	0	0
1789.75	0	0
1840.25	0	0
1823	0	0
1853.75	0	0
1856.25	0	0
1822.5	0	0
1774.5	0	0
1801.75	0	0
1769.25	0	0
1769.25	0	0
1791.75	0	0
1775.5	0	0
1781.25	0	0
1770	0	0
1834.25	0	0
1843.25	0	0
1902.25	0	0
1859.5	0	0
1817.75	0	0
1729.75	0	0
1700.5	0	0
